,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
34986,37,0,2,4,0,1,0,0,5,5,326,5,999,2,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
34987,52,1,1,3,0,1,0,0,5,5,283,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
34988,30,7,2,4,0,1,0,0,5,5,159,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
34989,47,1,1,4,0,1,0,0,5,5,58,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
34990,47,1,1,4,0,1,0,0,5,5,181,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
34991,39,0,0,4,0,0,1,0,5,5,301,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
34992,44,6,1,6,0,1,0,0,5,5,151,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
34993,45,1,2,4,0,1,0,0,5,5,146,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
34994,54,7,2,2,-1,1,0,0,5,5,250,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
34995,43,1,0,3,0,-1,-1,0,5,5,148,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
34996,34,3,1,4,-1,1,0,0,5,5,106,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
34997,50,7,1,4,0,1,1,0,5,5,44,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
34998,58,0,1,1,-1,0,0,0,5,5,901,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
34999,45,1,2,4,0,0,0,0,5,5,358,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35000,31,1,1,6,0,1,0,0,5,5,1286,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35001,25,1,2,3,0,1,0,0,5,5,73,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35002,55,4,1,2,-1,0,1,0,5,5,87,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35003,39,6,1,3,0,1,0,0,5,5,744,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35004,55,4,1,2,-1,1,0,0,5,5,127,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35005,51,0,1,4,0,0,1,0,5,5,55,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35006,50,7,1,4,0,0,0,0,5,5,454,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35007,30,2,1,4,0,1,1,0,5,5,485,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35008,35,1,2,1,0,0,0,0,5,5,12,5,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35009,26,6,2,6,0,0,0,0,5,5,99,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35010,32,1,2,2,-1,1,0,1,5,5,9,6,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35011,37,0,1,4,0,0,0,0,5,5,123,5,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35012,23,1,2,1,0,1,1,0,5,5,102,7,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35013,31,1,1,3,0,0,0,0,5,5,282,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35014,54,7,2,2,-1,0,0,0,5,5,984,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35015,51,0,1,4,0,1,0,0,5,5,514,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35016,33,9,0,4,0,-1,-1,0,5,5,224,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35017,50,0,1,5,-1,1,1,0,5,5,151,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35018,32,0,0,4,0,0,0,0,5,5,25,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35019,35,0,2,4,0,1,0,0,5,5,7,5,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35020,37,1,2,2,0,1,0,0,5,5,76,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35021,33,7,0,4,0,1,0,0,5,5,82,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35022,29,10,1,6,0,1,1,0,5,5,298,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35023,28,6,2,6,0,0,0,0,5,5,386,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35024,32,9,2,6,0,0,0,0,5,5,457,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35025,32,0,2,6,0,1,0,0,5,5,18,8,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35026,32,2,1,6,0,-1,-1,0,5,5,416,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35027,30,1,2,3,0,0,0,0,5,5,193,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35028,44,4,1,6,0,0,0,0,5,5,262,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35029,31,7,2,5,0,1,0,0,5,5,22,5,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35030,30,4,2,6,0,1,0,0,5,5,637,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35031,39,0,1,6,0,1,0,0,5,5,45,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35032,55,3,1,4,-1,1,0,0,5,5,14,8,999,2,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35033,28,7,2,3,-1,1,0,1,5,5,59,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35034,24,7,2,4,0,1,0,0,5,5,34,7,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35035,39,0,1,6,0,0,0,0,5,5,272,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35036,29,0,2,4,0,0,1,0,5,5,48,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35037,39,0,1,6,0,0,0,0,5,5,301,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35038,53,0,0,3,0,0,1,0,5,5,164,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35039,23,1,2,1,0,1,0,0,5,5,523,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35040,44,0,1,3,0,1,0,0,5,5,133,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35041,38,7,0,4,0,1,0,0,5,5,52,2,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35042,31,1,2,4,0,0,0,0,5,5,325,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35043,48,1,1,3,0,1,0,0,5,5,36,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35044,48,1,1,3,0,0,1,0,5,5,56,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35045,36,0,1,6,0,0,0,0,5,5,174,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35046,48,0,1,4,0,0,0,0,5,5,322,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35047,48,1,1,3,0,0,0,0,5,5,333,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35048,48,1,1,3,0,0,0,0,5,5,311,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35049,59,5,0,1,0,0,0,0,5,5,290,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35050,59,5,0,1,0,1,0,0,5,5,27,5,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35051,58,4,1,6,0,1,1,0,5,5,256,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35052,26,9,2,6,0,1,1,0,5,5,173,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35053,35,1,2,3,0,1,0,0,5,5,134,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35054,39,9,1,-1,0,1,1,0,5,5,171,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35055,39,9,1,-1,0,1,1,0,5,5,256,1,12,1,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35056,37,7,1,4,0,1,0,1,5,5,26,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35057,53,7,1,6,0,0,1,0,5,5,74,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35058,34,1,1,1,-1,1,0,0,5,5,285,5,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35059,25,1,2,2,-1,1,0,0,5,5,109,5,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35060,41,1,1,4,0,1,0,0,5,5,239,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35061,24,9,2,3,0,1,0,0,5,5,109,11,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35062,33,1,1,3,-1,1,0,0,5,5,730,5,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35063,32,1,2,2,-1,0,0,0,5,5,19,6,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35064,57,4,1,1,-1,1,0,0,5,5,10,5,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35065,37,1,1,1,0,1,0,0,5,5,178,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35066,31,9,2,-1,0,0,1,0,5,5,7,6,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35067,34,1,2,4,0,0,0,1,5,5,71,5,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35068,33,0,2,4,0,0,0,0,5,5,16,9,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35069,53,7,1,6,0,0,0,1,5,5,45,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35070,37,0,1,4,0,1,0,0,5,5,22,6,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35071,41,2,0,-1,0,0,0,0,5,5,536,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35072,29,0,2,4,0,1,0,0,5,5,792,2,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35073,33,7,1,4,0,1,0,0,5,5,178,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35074,30,9,1,3,0,1,0,0,5,5,41,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35075,47,7,1,4,0,1,0,0,5,5,142,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35076,53,0,1,4,0,1,0,0,5,5,45,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35077,41,1,1,3,-1,1,0,0,5,5,10,5,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35078,33,7,1,4,0,-1,-1,0,5,5,333,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35079,31,9,1,5,0,0,0,0,5,5,166,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35080,41,4,1,6,0,1,0,0,5,5,100,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35081,36,4,0,6,0,-1,-1,0,5,5,423,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35082,53,0,1,4,0,1,0,0,5,5,358,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35083,24,7,2,4,0,0,0,0,5,5,576,4,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35084,34,7,0,4,0,1,0,0,5,5,84,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35085,34,7,0,4,0,0,0,0,5,5,66,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35086,29,7,2,3,0,1,0,0,5,5,79,2,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35087,33,1,1,5,0,1,0,0,5,5,669,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35088,53,0,1,4,0,0,0,0,5,5,456,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35089,26,7,1,4,0,0,1,0,5,5,676,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35090,54,1,1,1,-1,0,0,0,5,5,87,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35091,27,7,2,4,0,0,0,0,5,5,472,6,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35092,38,7,0,4,0,0,0,0,5,5,78,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35093,37,10,1,6,0,1,0,1,5,5,354,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35094,36,4,1,6,0,0,0,0,5,5,117,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35095,32,1,1,1,0,0,0,0,5,5,265,7,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35096,32,9,2,6,0,1,1,0,5,5,693,5,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35097,36,2,1,3,0,1,0,0,5,5,251,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35098,32,0,2,6,0,1,0,0,5,5,98,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35099,30,10,2,4,0,0,0,0,5,5,13,11,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35100,23,9,2,5,0,-1,-1,0,5,5,14,5,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35101,36,4,1,6,0,0,0,0,5,5,268,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35102,32,0,2,4,0,0,0,0,5,5,144,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35103,49,2,0,3,0,0,0,0,5,5,166,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35104,31,0,2,6,0,1,1,0,5,5,138,4,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35105,30,9,2,5,0,0,0,0,5,5,1015,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35106,54,1,1,1,0,1,1,0,5,5,192,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35107,43,4,1,6,0,1,0,0,5,5,663,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35108,44,2,2,6,0,1,0,0,5,5,210,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35109,38,7,1,2,-1,1,0,0,5,5,119,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35110,54,5,0,6,0,1,0,0,5,5,133,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35111,48,7,1,3,-1,0,0,0,5,5,18,8,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35112,33,1,1,3,-1,1,0,0,5,5,8,4,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35113,54,5,0,6,0,1,1,0,5,5,261,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35114,37,7,1,4,0,1,0,0,5,5,81,2,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35115,30,7,2,4,0,1,0,0,5,5,65,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35116,29,9,2,6,0,1,1,0,5,5,437,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35117,45,5,1,2,-1,0,1,0,5,5,102,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35118,34,0,2,4,0,1,0,0,5,5,217,6,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35119,37,1,1,2,0,0,0,0,5,5,63,3,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35120,34,7,0,4,0,1,1,0,5,5,562,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35121,30,1,2,3,0,1,0,0,5,5,74,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35122,32,7,2,-1,0,1,0,0,5,5,189,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35123,27,7,2,4,0,0,0,0,5,5,212,4,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35124,35,0,1,4,-1,1,0,0,5,5,500,2,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35125,39,1,0,4,-1,0,1,0,5,5,172,2,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35126,37,9,2,5,0,0,1,0,5,5,20,6,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35127,36,9,0,5,0,-1,-1,0,5,5,327,3,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35128,34,0,1,6,0,0,0,0,5,5,16,7,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35129,39,0,1,6,0,1,0,0,5,5,894,2,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35130,42,7,1,3,0,1,0,0,5,5,152,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35131,45,6,0,6,0,1,0,0,5,5,116,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35132,45,6,0,6,0,0,1,0,5,5,133,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35133,35,0,1,4,-1,0,0,0,5,5,585,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35134,42,4,1,6,0,1,0,0,5,5,95,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35135,53,9,0,5,0,1,0,0,5,5,56,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35136,23,0,2,5,0,0,0,0,5,5,564,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35137,53,9,0,5,0,1,0,0,5,5,188,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35138,22,7,1,4,0,1,0,0,5,5,48,7,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35139,27,1,1,-1,-1,1,0,0,5,5,79,4,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35140,40,4,0,6,0,0,0,0,5,5,342,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35141,32,0,2,5,0,0,1,0,5,5,6,4,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35142,25,1,2,3,0,0,0,0,5,5,170,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35143,28,0,2,6,0,1,0,0,5,5,119,4,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35144,31,0,2,4,0,0,0,0,5,5,80,4,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35145,36,9,1,4,0,1,1,0,5,5,659,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35146,49,6,1,4,0,0,0,0,5,5,532,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35147,39,9,0,4,0,1,0,1,5,5,15,11,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35148,35,1,1,2,0,1,0,0,5,5,265,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35149,27,7,2,4,-1,0,0,0,5,5,54,5,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35150,39,4,1,6,0,1,0,0,5,5,837,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35151,36,7,0,6,0,0,0,0,5,5,67,4,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35152,58,1,1,3,0,1,0,0,5,5,77,4,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35153,25,1,2,2,0,1,0,0,5,5,358,7,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35154,32,9,2,5,0,0,0,0,5,5,303,2,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35155,47,7,0,4,0,1,0,0,5,5,47,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35156,37,7,1,4,0,0,0,0,5,5,228,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35157,35,1,1,2,0,1,0,0,5,5,832,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35158,54,4,1,6,0,0,0,0,5,5,169,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35159,41,7,1,2,0,1,0,0,5,5,394,10,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35160,51,1,1,3,-1,1,0,0,5,5,31,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35161,44,4,1,6,0,0,0,0,5,5,1380,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35162,26,1,2,1,0,1,0,0,5,5,36,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35163,31,10,1,3,0,1,0,0,5,5,201,3,10,1,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35164,37,7,1,2,-1,1,0,0,5,5,679,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35165,57,1,1,3,0,0,0,0,5,5,199,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35166,27,1,1,3,0,1,1,0,5,5,58,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35167,51,1,1,3,-1,1,0,0,5,5,495,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35168,43,0,1,4,0,1,0,0,5,5,141,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35169,54,1,1,1,0,0,1,0,5,5,139,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35170,44,1,1,1,0,0,0,0,5,5,82,2,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35171,29,10,1,6,0,1,0,0,5,5,317,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35172,51,1,1,3,-1,0,0,0,5,5,830,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35173,48,0,1,4,-1,1,0,0,5,5,611,5,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35174,30,1,2,4,0,1,1,0,5,5,86,2,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35175,58,0,1,1,-1,0,1,0,5,5,186,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35176,21,8,2,4,0,0,0,0,5,5,42,4,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35177,51,1,1,3,-1,0,0,0,5,5,956,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35178,31,0,2,6,0,0,0,0,5,5,229,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35179,39,0,1,6,0,1,0,0,5,5,175,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35180,32,1,1,5,0,1,0,0,5,5,757,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35181,33,7,1,4,0,1,0,0,5,5,521,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35182,54,2,1,4,0,1,0,0,5,5,264,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35183,60,0,0,4,-1,1,0,0,5,5,99,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35184,60,0,0,4,-1,1,0,0,5,5,83,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35185,20,1,2,3,-1,1,0,1,5,5,87,4,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35186,52,0,1,6,0,1,0,0,5,5,401,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35187,60,0,0,4,-1,1,0,0,5,5,301,1,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35188,41,4,1,6,0,1,0,0,5,5,13,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35189,27,9,0,-1,-1,0,0,0,5,5,184,4,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35190,33,7,2,6,0,0,0,0,5,5,200,5,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35191,42,7,1,3,0,0,0,0,5,5,42,2,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35192,27,1,2,3,0,0,0,0,5,5,167,2,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35193,29,0,1,2,0,0,0,0,5,5,58,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35194,26,9,2,5,0,1,0,0,5,5,11,7,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35195,29,0,2,4,0,0,0,0,5,5,167,4,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35196,33,5,1,4,0,1,0,0,5,5,237,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35197,30,4,1,6,0,0,0,0,5,5,173,4,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35198,42,0,1,3,-1,1,0,0,5,5,98,2,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35199,37,0,2,4,0,0,0,0,5,5,165,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35200,24,1,2,4,0,1,0,0,5,5,858,3,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
35201,25,1,1,1,0,0,0,0,5,5,114,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35202,39,1,1,2,-1,0,0,0,5,5,173,2,-999,0,-1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
35203,34,1,1,5,0,1,0,0,5,5,406,4,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
